127.0.0.1 - - [25/Jul/2024:14:22:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:42 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:42 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:48 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:48 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:50 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 417026
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:50 +0530] "GET /eDhanvantari/build/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:50 +0530] "GET /eDhanvantari/build/js/bootstrap-datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:50 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:16:59:54 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:45 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:45 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:45 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:52 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:52 +0530] "GET /eDhanvantari/images/patient_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:52 +0530] "GET /eDhanvantari/images/visit_view_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:02:52 +0530] "GET /eDhanvantari/images/delete_icon_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:16 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7511036
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:16 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:17 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:17 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:25 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:25 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:39 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=1626 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:39 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:46 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:46 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:48 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=1626&aptID=0 HTTP/1.1" 200 520969
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:03:48 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=2162&careType=OPD HTTP/1.1" 200 32
127.0.0.1 - - [25/Jul/2024:17:39:06 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:07 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:07 +0530] "GET /eDhanvantari/images/ed-banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:07 +0530] "GET /eDhanvantari/images/RGB%20Original.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:13 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 213960
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/build/js/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/build/js/fullcalendar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:14 +0530] "POST /eDhanvantari/ApptCalendarJSONServlet HTTP/1.1" 200 248
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 49851
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/fastclick/lib/fastclick.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/validator/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:19 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:21 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:56 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 7511036
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:56 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:57 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:39:57 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:08 +0530] "GET /eDhanvantari/images/visit_view_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:08 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:08 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:13 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:14 +0530] "GET /eDhanvantari/images/add_icon_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:14 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:15 +0530] "GET /eDhanvantari/images/posterio_segment.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:15 +0530] "GET /eDhanvantari/images/posterio_segment_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:18 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:19 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:24 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:24 +0530] "GET /eDhanvantari/images/wrong.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:34 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:40:34 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:14 +0530] "GET /eDhanvantari/images/patient_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:15 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=159 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:15 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:26 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:26 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:29 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:41:29 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:16 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:20 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:22 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:22 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:23 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:49 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:52 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:42:52 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:45 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:48 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:48 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:48 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:55 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:43:57 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 401806
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:30 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:33 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:36 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:36 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:36 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:41 +0530] "GET /eDhanvantari/images/Clinic_Logo_27.jpg HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:44 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=159&aptID=0 HTTP/1.1" 200 520565
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:44:44 +0530] "GET /eDhanvantari/RetrieveVisitLastEditHistoryDetails?visitID=394&careType=OPD HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:17:48:20 +0530] "GET /eDhanvantari/VerifyUnlockPIN?lockPIN=gaurig@123 HTTP/1.1" 200 36
127.0.0.1 - - [25/Jul/2024:21:25:07 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:25:08 +0530] "GET /eDhanvantari/ HTTP/1.1" 404 768
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:25:08 +0530] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [25/Jul/2024:21:26:04 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:26:05 +0530] "GET /eDhanvantari/ HTTP/1.1" 404 768
127.0.0.1 - - [25/Jul/2024:21:34:00 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/build/css/custom.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/vendors/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/images/ed-banner.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:34:01 +0530] "GET /eDhanvantari/images/RGB%20Original.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/css/dataTables.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/build/css/bootstrap-datetimepicker.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/vendors/datatables.net-buttons-bs/css/buttons.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/vendors/datatables.net-scroller-bs/css/scroller.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/vendors/datatables.net-fixedheader-bs/css/fixedHeader.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/build/css/fullcalendar.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/build/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/build/css/fullcalendar.print.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:02 +0530] "GET /eDhanvantari/images/Preloader_2.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:04 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 230951
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:04 +0530] "GET /eDhanvantari/images/Text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:04 +0530] "GET /eDhanvantari/images/Icon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:04 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:04 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/js/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/js/fullcalendar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/datatables.net/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/datatables.net-bs/js/dataTables.bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive-bs/js/responsive.bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/js/bootstrap-datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/vendors/datatables.net-responsive/js/dataTables.responsive.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/js/moment/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/js/custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/js/datepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:05 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43993
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/fastclick/lib/fastclick.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:33 +0530] "GET /eDhanvantari/vendors/validator/validator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:41 +0530] "GET /eDhanvantari/images/Clinic_Logo_41.png HTTP/1.1" 200 181332
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:41 +0530] "GET /eDhanvantari/images/Nitinkolte.jpg HTTP/1.1" 200 43589
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:41 +0530] "GET /eDhanvantari/images/patient_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:41 +0530] "GET /eDhanvantari/images/delete_icon_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:41 +0530] "GET /eDhanvantari/images/visit_view_1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:44 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 274252
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:44 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:44 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:54 +0530] "GET /eDhanvantari/images/patient_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:54 +0530] "GET /eDhanvantari/images/visit_view_2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:59 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=7831 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [25/Jul/2024:21:35:59 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 152
