127.0.0.1 - - [11/Sep/2024:10:15:26 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:47 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:49 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:49 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:04:59 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:01 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 341960
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:02 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:02 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:10 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:11 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10148&visitTypeID=90 HTTP/1.1" 200 206540
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:05:18 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5724
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:08:50 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5725
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:09:12 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5725
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:11:14 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5724
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:14:37 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5726
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:03 +0530] "GET /eDhanvantari/Welcome HTTP/1.1" 200 220299
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:03 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:04 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:04 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:04 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:04 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:04 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:07 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:07 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:07 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:07 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:07 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:12 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:12 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:12 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:12 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:13 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:13 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:17 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:19 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8277&aptID=0 HTTP/1.1" 200 166033
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:19 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:19 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:19 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:19 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "POST /eDhanvantari/AddNewLabVisit HTTP/1.1" 200 91204
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:30 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10422 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:15:37 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10422&visitTypeID=0 HTTP/1.1" 200 210506
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:16:05 +0530] "GET /eDhanvantari/RetrieveTemplate?TemplateID=6 HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:16:16 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:16:16 +0530] "POST /eDhanvantari/EditBDPVisit HTTP/1.1" 200 210933
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:16:28 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10422&mdDoctorID=0 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:26:00 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10422&mdDoctorID=0 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:34:59 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10422&mdDoctorID=0 HTTP/1.1" 200 2730
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:35:16 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10422&mdDoctorID=0 HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:01 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:01 +0530] "GET /eDhanvantari/EditBDPVisit HTTP/1.1" 200 198202
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:03 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=0&mdDoctorID=0 HTTP/1.1" 500 7481
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:09 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:11 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:11 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:11 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:12 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:12 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:12 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:12 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 225256
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:15 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:17 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:17 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:17 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:17 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:17 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:24 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:24 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:24 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:27 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:28 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 342706
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:28 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:28 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:28 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:37:32 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10148&visitTypeID=90 HTTP/1.1" 200 206540
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:39:05 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5726
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:39:22 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5727
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:46:35 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10148&mdDoctorID=3 HTTP/1.1" 200 5725
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:31 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:31 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:31 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:31 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:37 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:37 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:37 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:37 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:37 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:39 +0530] "GET /eDhanvantari/VerifyIPDVisitType?patientID=8277 HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:39 +0530] "GET /eDhanvantari/RetrieveNonIPDVisitType HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:44 +0530] "POST /eDhanvantari/ChangeVisitTypeID HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/RenderAddNewVisit.action?patientID=8277&aptID=0 HTTP/1.1" 200 166033
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:47:45 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=0 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "POST /eDhanvantari/AddNewLabVisit HTTP/1.1" 200 92178
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:06 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10423 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "POST /eDhanvantari/AddNewLabVisit HTTP/1.1" 200 89429
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:15 +0530] "GET /eDhanvantari/RetrieveLabTestByVisitID?visitID=10424 HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:18 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:18 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:18 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:18 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:24 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:24 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:24 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:24 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:28 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:29 +0530] "GET /eDhanvantari/RenderViewVisit.action?patientID=8277 HTTP/1.1" 200 344198
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:29 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:29 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:41 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:41 +0530] "GET /eDhanvantari/RenderEditExistingVisit.action?visitID=10423&visitTypeID=90 HTTP/1.1" 200 220636
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:50 +0530] "GET /eDhanvantari/RetrieveTemplate?TemplateID=4 HTTP/1.1" 200 82
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:48:58 +0530] "GET /eDhanvantari/RetrieveTemplate?TemplateID=6 HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:49:01 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:49:01 +0530] "POST /eDhanvantari/EditBDPVisit HTTP/1.1" 200 221389
0:0:0:0:0:0:0:1 - - [11/Sep/2024:13:55:50 +0530] "GET /eDhanvantari/DownloadBDPLabTestReport?visitID=10423&mdDoctorID=0 HTTP/1.1" 200 3587
127.0.0.1 - - [11/Sep/2024:14:14:54 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:22 +0530] "GET /eDhanvantari/ HTTP/1.1" 200 7473
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:29 +0530] "GET /eDhanvantari/images/Clinic_Logo_30.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:29 +0530] "POST /eDhanvantari/Login HTTP/1.1" 200 237557
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:29 +0530] "GET /eDhanvantari/build/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:30 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:30 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:30 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:30 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:33 +0530] "POST /eDhanvantari/ChangeClinic HTTP/1.1" 200 225256
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:33 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:34 +0530] "GET /eDhanvantari/GetClinicStartEndTime HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:34 +0530] "GET /eDhanvantari/GetClinicBreak1Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:34 +0530] "GET /eDhanvantari/GetClinicBreak2Time HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:34 +0530] "GET /eDhanvantari/GetDaysOtherThanClinicWorkingDays HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:36 +0530] "GET /eDhanvantari/ViewPatient HTTP/1.1" 200 43296
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:36 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:36 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:36 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:36 +0530] "GET /eDhanvantari/vendors/pdfmake/build/vfs_fonts.js HTTP/1.1" 404 814
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:41 +0530] "POST /eDhanvantari/SearchViewPatient HTTP/1.1" 200 51044
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:41 +0530] "GET /eDhanvantari/images/Clinic_Logo_31.jpeg HTTP/1.1" 200 60119
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:41 +0530] "GET /eDhanvantari/vendors/jszip/dist/jszip.min.js HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [11/Sep/2024:14:17:41 +0530] "GET /eDhanvantari/vendors/pdfmake/build/pdfmake.min.js HTTP/1.1" 404 816
